0	3
1	0
2	1
3	0
4	0
5	0
6	0
7	1
8	1
9	1
10	0
11	1
12	0
13	0
14	3
15	2
16	1
17	0
18	0
19	1
20	1
21	0
22	1
23	2
24	1
25	0
26	0
27	0
28	1
29	0
30	0
31	0
32	1
33	2
34	2
35	4
36	2
37	3
38	0
39	1
40	3
41	2
42	0
43	1
44	0
45	1
46	0
47	2
48	1
49	1
50	4
51	0
52	0
53	1
54	1
55	0
56	1
57	0
58	2
59	1
60	2
61	1
62	0
63	1
64	2
65	1
66	0
67	1
68	0
69	1
70	2
71	2
72	3
73	1
74	1
75	3
76	0
77	1
78	0
79	0
80	0
81	0
82	0
83	1
84	2
85	1
86	8
87	11
88	5
89	10
90	13
91	16
92	4
93	7
94	6
95	8
96	10
97	8
98	5
99	10
100	12
101	6
102	7
103	13
104	5
105	9
106	8
107	8
108	4
109	8
110	8
111	9
112	6
113	10
114	7
115	8
116	2
117	3
118	7
119	3
120	7
121	4
122	9
123	8
124	6
125	11
126	5
127	10
128	3
129	5
130	5
131	7
132	6
133	6
134	10
135	8
136	6
137	4
138	11
139	7
140	5
141	7
142	7
143	5
144	3
145	5
146	5
147	13
148	5
149	5
150	7
151	10
152	6
153	13
154	6
155	7
156	12
157	9
158	6
159	5
160	6
161	3
162	4
163	3
164	9
165	8
166	7
167	3
168	9
169	7
170	3
171	2
172	5
173	4
174	8
175	4
176	8
177	8
178	9
179	8
180	8
181	12
182	8
183	8
184	6
185	5
186	5
187	8
188	5
189	10
190	9
191	7
192	8
193	6
194	4
195	12
196	7
197	7
198	7
199	14
200	9
201	6
202	2
203	4
204	8
205	8
206	4
207	15
208	9
209	5
210	11
211	9
212	8
213	6
214	8
215	5
216	9
217	11
218	7
219	4
220	8
221	5
222	8
223	6
224	3
225	6
226	7
227	6
228	6
229	10
230	6
231	7
232	11
233	11
234	8
235	8
236	8
237	9
238	5
239	7
240	5
241	5
242	5
243	9
244	8
245	4
246	6
247	8
248	9
249	6
250	4
251	8
252	11
253	3
254	9
255	7
256	8
257	8
258	5
259	5
260	9
261	6
262	11
263	7
264	8
265	6
266	11
267	10
268	4
269	6
270	2
271	4
272	6
273	9
274	6
275	6
276	8
277	8
278	5
279	5
280	5
281	7
282	5
283	2
284	5
285	5
286	7
287	6
288	8
289	9
290	7
291	6
292	7
293	8
294	10
295	12
296	5
297	11
298	5
299	8
300	4
301	6
302	9
303	6
304	5
305	7
306	7
307	3
308	11
309	4
310	3
311	8
312	7
313	11
314	7
315	6
316	3
317	9
318	6
319	5
320	6
321	5
322	6
323	8
324	8
325	10
326	13
327	7
328	8
329	10
330	6
331	4
332	7
333	7
334	11
335	6
336	6
337	7
338	10
339	8
340	8
341	8
342	9
343	2
344	7
345	7
346	4
347	8
348	7
349	7
350	5
351	3
352	3
353	7
354	7
355	4
356	7
357	13
358	10
359	10
360	5
361	4
362	5
363	8
364	3
365	10
366	4
367	9
368	10
369	5
370	5
371	7
372	6
373	8
374	9
375	6
376	3
377	2
378	4
379	12
380	8
381	6
382	3
383	4
384	7
385	11
386	2
387	12
388	13
389	15
390	6
391	11
392	5
393	8
394	10
395	7
396	10
397	5
398	9
399	9
400	9
401	8
402	5
403	6
404	7
405	6
406	6
407	10
408	4
409	3
410	5
411	9
412	6
413	3
414	2
415	5
416	4
417	4
418	12
419	10
420	8
421	10
422	9
423	7
424	7
425	3
426	11
427	5
428	8
429	9
430	5
431	7
432	8
433	6
434	6
435	8
436	6
437	8
438	8
439	7
440	7
441	15
442	4
443	16
444	8
445	8
446	5
447	7
448	7
449	8
450	9
451	4
452	6
453	11
454	7
455	6
456	11
457	13
458	8
459	6
460	12
461	12
462	1
463	6
464	10
465	7
466	7
467	11
468	8
469	9
470	9
471	6
472	10
473	10
474	8
475	10
476	8
477	8
478	6
479	7
480	11
481	6
482	9
483	7
484	11
485	8
486	5
487	11
488	5
489	8
490	7
491	4
492	6
493	15
494	11
495	9
496	8
497	5
498	5
499	12
500	9
501	6
502	10
503	4
504	7
505	9
506	6
507	7
508	4
509	11
510	10
511	7
512	12
513	8
514	7
515	5
516	9
517	6
518	8
519	10
520	6
521	10
522	6
523	11
524	8
525	11
526	6
527	4
528	4
529	13
530	7
531	6
532	11
533	8
534	4
535	6
536	9
537	12
538	5
539	9
540	11
541	11
542	6
543	5
544	4
545	3
546	11
547	10
548	6
549	6
550	10
551	7
552	9
553	3
554	7
555	7
556	9
557	9
558	13
559	11
560	9
561	7
562	9
563	6
564	10
565	6
566	14
567	13
568	6
569	8
570	8
571	6
572	7
573	8
574	12
575	6
576	8
577	10
578	5
579	8
580	6
581	16
582	7
583	8
584	9
585	10
586	7
587	8
588	8
589	8
590	8
591	8
592	13
593	11
594	11
595	4
596	14
597	9
598	12
599	8
600	8
601	10
602	5
603	7
604	7
605	12
606	10
607	5
608	7
609	8
610	7
611	7
612	7
613	8
614	9
615	11
616	8
617	10
618	6
619	7
620	6
621	11
622	13
623	10
624	10
625	6
626	6
627	7
628	8
629	8
630	7
631	5
632	7
633	8
634	4
635	8
636	18
637	4
638	8
639	6
640	10
641	12
642	12
643	4
644	6
645	13
646	7
647	6
648	13
649	9
650	5
651	9
652	6
653	8
654	12
655	8
656	15
657	7
658	7
659	7
660	9
661	8
662	11
663	8
664	9
665	7
666	11
667	6
668	11
669	12
670	5
671	11
672	6
673	4
674	10
675	9
676	8
677	8
678	11
679	10
680	11
681	12
682	14
683	7
684	6
685	11
686	14
687	12
688	9
689	11
690	12
691	9
692	9
693	9
694	8
695	11
696	12
697	8
698	13
699	11
700	10
701	15
702	8
703	9
704	14
705	11
706	12
707	10
708	12
709	10
710	10
711	12
712	5
713	10
714	8
715	12
716	6
717	8
718	10
719	11
720	12
721	13
722	8
723	14
724	14
725	10
726	9
727	8
728	10
729	12
730	13
731	11
732	12
733	6
734	8
735	9
736	5
737	10
738	13
739	12
740	9
741	8
742	11
743	11
744	14
745	12
746	15
747	9
748	16
749	12
750	7
751	12
752	11
753	10
754	14
755	10
756	13
757	13
758	19
759	14
760	11
761	10
762	15
763	13
764	11
765	15
766	10
767	9
768	10
769	16
770	12
771	9
772	8
773	14
774	14
775	15
776	9
777	17
778	10
779	12
780	20
781	11
782	15
783	17
784	14
785	15
786	14
787	18
788	8
789	15
790	16
791	17
792	13
793	9
794	11
795	11
796	14
797	21
798	9
799	23
800	18
801	12
802	15
803	13
804	14
805	11
806	15
807	13
808	19
809	18
810	11
811	15
812	20
813	16
814	14
815	11
816	18
817	12
818	19
819	17
820	19
821	8
822	16
823	16
824	15
825	16
826	17
827	10
828	13
829	12
830	22
831	15
832	14
833	19
834	11
835	10
836	11
837	16
838	14
839	11
840	9
841	16
842	14
843	15
844	15
845	17
846	16
847	16
848	11
849	13
850	14
851	21
852	22
853	15
854	14
855	11
856	14
857	16
858	22
859	13
860	22
861	12
862	13
863	20
864	13
865	10
866	18
867	14
868	12
869	14
870	19
871	15
872	15
873	16
874	17
875	12
876	11
877	16
878	10
879	16
880	13
881	6
882	12
883	13
884	15
885	23
886	15
887	7
888	13
889	14
890	11
891	13
892	18
893	13
894	14
895	12
896	25
897	7
898	14
899	13
900	16
901	12
902	23
903	17
904	15
905	13
906	11
907	14
908	11
909	15
910	16
911	9
912	11
913	12
914	16
915	9
916	18
917	16
918	11
919	13
920	20
921	12
922	16
923	13
924	14
925	14
926	11
927	16
928	12
929	21
930	15
931	14
932	15
933	12
934	16
935	17
936	18
937	11
938	14
939	11
940	9
941	16
942	20
943	8
944	12
945	20
946	16
947	11
948	15
949	16
950	10
951	19
952	15
953	11
954	14
955	14
956	10
957	17
958	10
959	14
960	18
961	12
962	12
963	13
964	13
965	12
966	8
967	10
968	14
969	19
970	7
971	8
972	12
973	6
974	11
975	14
976	16
977	10
978	7
979	20
980	15
981	11
982	11
983	11
984	16
985	7
986	15
987	12
988	10
989	11
990	17
991	14
992	5
993	12
994	9
995	16
996	12
997	13
998	14
999	16
1000	9
1001	16
1002	13
1003	15
1004	18
1005	15
1006	10
1007	15
1008	13
1009	18
1010	15
1011	12
1012	10
1013	12
1014	16
1015	20
1016	8
1017	12
1018	16
1019	11
1020	10
1021	12
1022	8
1023	15
1024	14
1025	14
1026	10
1027	8
1028	17
1029	7
1030	12
1031	13
1032	10
1033	14
1034	10
1035	10
1036	12
1037	8
1038	16
1039	17
1040	11
1041	16
1042	13
1043	11
1044	10
1045	12
1046	8
1047	12
1048	13
1049	12
1050	12
1051	25
1052	8
1053	18
1054	11
1055	13
1056	12
1057	14
1058	16
1059	18
1060	7
1061	13
1062	11
1063	8
1064	12
1065	6
1066	12
1067	14
1068	20
1069	18
1070	11
1071	10
1072	16
1073	11
1074	13
1075	11
1076	12
1077	15
1078	16
1079	10
1080	12
1081	16
1082	10
1083	8
1084	15
1085	14
1086	13
1087	18
1088	17
1089	14
1090	11
1091	6
1092	16
1093	12
1094	6
1095	10
1096	12
1097	18
1098	5
1099	12
1100	7
1101	11
1102	11
1103	15
1104	15
1105	8
1106	15
1107	16
1108	15
1109	18
1110	19
1111	13
1112	7
1113	10
1114	15
1115	17
1116	19
1117	8
1118	16
1119	6
1120	12
1121	10
1122	13
1123	14
1124	14
1125	15
1126	10
1127	12
1128	15
1129	12
1130	11
1131	13
1132	12
1133	12
1134	16
1135	18
1136	9
1137	11
1138	18
1139	16
1140	13
1141	11
1142	14
1143	6
1144	21
1145	11
1146	12
1147	13
1148	11
1149	10
1150	12
1151	11
1152	5
1153	11
1154	9
1155	21
1156	17
1157	19
1158	14
1159	13
1160	15
1161	9
1162	13
1163	16
1164	16
1165	15
1166	13
1167	7
1168	15
1169	4
1170	11
1171	16
1172	20
1173	19
1174	17
1175	13
1176	10
1177	13
1178	16
1179	14
1180	13
1181	17
1182	6
1183	12
1184	16
1185	15
1186	12
1187	10
1188	12
1189	10
1190	12
1191	11
1192	14
1193	17
1194	19
1195	14
1196	17
1197	20
1198	10
1199	8
1200	16
1201	13
1202	19
1203	14
1204	21
1205	5
1206	15
1207	18
1208	19
1209	15
1210	10
1211	13
1212	12
1213	16
1214	17
1215	17
1216	20
1217	10
1218	21
1219	14
1220	15
1221	9
1222	10
1223	19
1224	14
1225	12
1226	18
1227	13
1228	21
1229	10
1230	9
1231	14
1232	11
1233	11
1234	16
1235	17
1236	14
1237	14
1238	15
1239	17
1240	15
1241	16
1242	14
1243	13
1244	14
1245	22
1246	6
1247	15
1248	10
1249	15
1250	16
1251	24
1252	16
1253	14
1254	10
1255	13
1256	17
1257	18
1258	13
1259	8
1260	16
1261	9
1262	13
1263	12
1264	16
1265	10
1266	13
1267	10
1268	14
1269	11
1270	17
1271	12
1272	11
1273	16
1274	20
1275	27
1276	14
1277	27
1278	17
1279	13
1280	14
1281	18
1282	15
1283	12
1284	20
1285	12
1286	12
1287	28
1288	22
1289	14
1290	12
1291	12
1292	18
1293	22
1294	15
1295	15
1296	20
1297	13
1298	8
1299	18
1300	14
1301	16
1302	19
1303	18
1304	23
1305	18
1306	24
1307	22
1308	15
1309	14
1310	18
1311	15
1312	13
1313	17
1314	22
1315	20
1316	19
1317	17
1318	18
1319	14
1320	15
1321	19
1322	27
1323	19
1324	7
1325	14
1326	17
1327	12
1328	15
1329	9
1330	20
1331	16
1332	13
1333	17
1334	14
1335	19
1336	15
1337	9
1338	10
1339	14
1340	8
1341	16
1342	15
1343	14
1344	14
1345	16
1346	14
1347	14
1348	19
1349	9
1350	11
1351	12
1352	9
1353	16
1354	13
1355	24
1356	16
1357	17
1358	11
1359	22
1360	17
1361	16
1362	23
1363	21
1364	14
1365	18
1366	11
1367	13
1368	19
1369	24
1370	15
1371	19
1372	10
1373	15
1374	16
1375	10
1376	13
1377	22
1378	13
1379	18
1380	11
1381	20
1382	19
1383	11
1384	16
1385	13
1386	19
1387	12
1388	16
1389	22
1390	20
1391	18
1392	21
1393	17
1394	13
1395	16
1396	16
1397	17
1398	20
1399	14
1400	13
1401	11
1402	11
1403	20
1404	15
1405	15
1406	17
1407	18
1408	11
1409	18
1410	14
1411	17
1412	23
1413	16
1414	11
1415	18
1416	16
1417	17
1418	20
1419	13
1420	9
1421	15
1422	13
1423	18
1424	18
1425	16
1426	13
1427	17
1428	14
1429	18
1430	18
1431	14
1432	15
1433	16
1434	13
1435	18
1436	27
1437	14
1438	14
1439	22
1440	11
1441	14
1442	15
1443	11
1444	25
1445	19
1446	18
1447	14
1448	23
1449	18
1450	19
1451	17
1452	23
1453	23
1454	13
1455	19
1456	27
1457	10
1458	17
1459	20
1460	20
1461	22
1462	21
1463	22
1464	10
1465	20
1466	18
1467	22
1468	17
1469	21
1470	22
1471	17
1472	16
1473	14
1474	23
1475	20
1476	19
1477	17
1478	17
1479	15
1480	16
1481	20
1482	15
1483	14
1484	21
1485	19
1486	10
1487	19
1488	17
1489	20
1490	23
1491	24
1492	17
1493	21
1494	21
1495	26
1496	24
1497	20
1498	14
1499	16
1500	20
1501	14
1502	25
1503	18
1504	19
1505	13
1506	21
1507	20
1508	20
1509	12
1510	10
1511	20
1512	17
1513	12
1514	23
1515	15
1516	24
1517	14
1518	14
1519	17
1520	13
1521	29
1522	16
1523	27
1524	16
1525	20
1526	16
1527	23
1528	14
1529	14
1530	17
1531	26
1532	19
1533	18
1534	10
1535	14
1536	17
1537	17
1538	21
1539	25
1540	17
1541	11
1542	16
1543	26
1544	20
1545	19
1546	18
1547	20
1548	13
1549	21
1550	22
1551	20
1552	12
1553	21
1554	16
1555	20
1556	23
1557	17
1558	29
1559	16
1560	18
1561	12
1562	19
1563	13
1564	17
1565	19
1566	18
1567	13
1568	23
1569	24
1570	29
1571	19
1572	24
1573	21
1574	17
1575	19
1576	19
1577	16
1578	17
1579	16
1580	18
1581	21
1582	28
1583	21
1584	13
1585	17
1586	27
1587	15
1588	17
1589	31
1590	19
1591	11
1592	18
1593	32
1594	14
1595	28
1596	20
1597	21
1598	22
1599	20
1600	15
1601	13
1602	18
1603	16
1604	25
1605	28
1606	20
1607	16
1608	18
1609	18
1610	18
1611	15
1612	19
1613	12
1614	13
1615	16
1616	22
1617	21
1618	20
1619	14
1620	15
1621	22
1622	15
1623	18
1624	16
1625	18
1626	18
1627	14
1628	14
1629	19
1630	17
1631	16
1632	14
1633	21
1634	17
1635	22
1636	18
1637	23
1638	15
1639	24
1640	17
1641	19
1642	14
1643	9
1644	14
1645	27
1646	21
1647	14
1648	18
1649	15
1650	23
1651	21
1652	21
1653	16
1654	20
1655	24
1656	25
1657	17
1658	13
1659	22
1660	15
1661	20
1662	24
1663	19
1664	23
1665	23
1666	21
1667	16
1668	16
1669	19
1670	16
1671	21
1672	17
1673	17
1674	28
1675	15
1676	19
1677	21
1678	19
1679	19
1680	16
1681	17
1682	29
1683	16
1684	16
1685	13
1686	16
1687	14
1688	31
1689	18
1690	26
1691	23
1692	14
1693	18
1694	25
1695	13
1696	18
1697	27
1698	18
1699	20
1700	21
1701	19
1702	23
1703	17
1704	19
1705	21
1706	24
1707	14
1708	18
1709	16
1710	15
1711	22
1712	24
1713	20
1714	20
1715	21
1716	24
1717	22
1718	26
1719	22
1720	11
1721	16
1722	18
1723	20
1724	21
1725	19
1726	23
1727	16
1728	24
1729	21
1730	19
1731	15
1732	10
1733	19
1734	18
1735	19
1736	25
1737	25
1738	19
1739	19
1740	24
1741	14
1742	20
1743	16
1744	21
1745	17
1746	18
1747	20
1748	23
1749	17
1750	14
1751	31
1752	15
1753	15
